Rank	Score	Type	ID	Name	Description
497	13.35	cp	BRD-A36471396	biperiden	Acetylcholine receptor antagonist
492	13.58	cp	BRD-K82562631	tolmetin	Cyclooxygenase inhibitor
490	13.63	cp	BRD-K76064317	tyrphostin-AG-1296	FLT3 inhibitor
488	13.71	cp	BRD-A13188892	doxazosin	Adrenergic receptor antagonist
484	13.82	cp	BRD-A87387433	cefpodoxime	Bacterial cell wall synthesis inhibitor
482	13.9	cp	BRD-K49657628	tyrphostin-AG-18	EGFR inhibitor
483	13.9	cp	BRD-K59184148	SB-216763	Glycogen synthase kinase inhibitor
481	13.92	cp	BRD-K67261995	adipiodone	Contrast agent
478	14	cp	BRD-K73293050	WZ-3146	EGFR inhibitor
479	14	cp	BRD-K33193182	methylnorlichexanthone	Aurora kinase inhibitor
477	14.17	cp	BRD-K85603128	resorcinol	Phosphodiesterase inhibitor
476	14.22	cp	BRD-A08709697	heliotrine	Pyrrolizidine alkaloid
472	14.43	cp	BRD-K56334280	amonafide	Topoisomerase inhibitor
468	14.69	cp	BRD-K26117720	gingerol	Nitric oxide synthase inhibitor
464	14.81	cp	BRD-K08206212	entecavir	Reverse transcriptase inhibitor
462	14.86	cp	BRD-K08556791	ethoprop	Acetylcholinesterase inhibitor
460	14.94	cp	BRD-A13084692	troglitazone	Insulin sensitizer
461	14.94	cp	BRD-K49027941	PSB-1115	Adenosine receptor antagonist
455	15.31	cp	BRD-K37691127	hinokitiol	Tyrosinase inhibitor
452	15.53	cp	BRD-K57546357	prunetin	Breast cancer resistance protein inhibitor
451	15.54	cp	BRD-K70976396	cefoxitin	Bacterial cell wall synthesis inhibitor
450	15.55	cp	BRD-A09161221	nomilin	HSP inhibitor
449	15.6	cp	BRD-K47780086	penciclovir	DNA directed DNA polymerase inhibitor
444	15.86	cp	BRD-A39268308	epibatidine	Acetylcholine receptor agonist
440	15.94	cp	BRD-K02965346	SU-11274	Hepatocyte growth factor receptor inhibitor
439	15.97	cp	BRD-K54529596	captopril	ACE inhibitor
434	16.13	cp	BRD-A65013509	oxybutynin	Acetylcholine receptor antagonist
432	16.15	cp	BRD-K40213712	SAL-1	Adenosine receptor antagonist
431	16.32	cp	BRD-A62035778	scopolamine	Acetylcholine receptor antagonist
424	16.61	cp	BRD-K93658967	aloisine	CDK inhibitor
421	16.95	cp	BRD-K61341215	vecuronium	Acetylcholine receptor antagonist
413	17.48	cp	BRD-K89162000	tandutinib	FLT3 inhibitor
411	17.64	cp	BRD-A90515964	guaifenesin	Expectorant
405	17.85	cp	BRD-K85383046	IAA-94	Chloride channel blocker
404	18	cp	BRD-K71823332	epothilone-a	Microtubule stabilizing agent
402	18.14	cp	BRD-A49225603	alimemazine	Histamine receptor agonist
401	18.17	cp	BRD-K13819402	desoxypeganine	Acetylcholinesterase inhibitor
400	18.23	cp	BRD-K86600316	RS-79948	Adrenergic receptor antagonist
399	18.33	cp	BRD-A30590053	MR-16728	Acetylcholine release enhancer
398	18.35	cp	BRD-K03440695	boldine	Acetylcholine receptor antagonist
397	18.37	cp	BRD-K41337261	ZM-306416	ABL inhibitor
396	18.39	cp	BRD-K08973992	linoleic-acid	Oxidative stress inducer
393	18.61	cp	BRD-K35458079	edaravone	Nootropic agent
392	18.63	cp	BRD-K95992530	Cyclo-[Arg-Gly-Asp-D-Phe-Val]	integrin antagonist
390	18.85	cp	BRD-A15914070	4-hydroxy-2-nonenal	Cytotoxic lipid peroxidation product
388	18.88	cp	BRD-K34441861	moexipril	ACE inhibitor
384	19.09	cp	BRD-K19525698	ozagrel	Thromboxane synthase inhibitor
383	19.23	cp	BRD-K91290917	amodiaquine	Histamine receptor agonist
382	19.26	cp	BRD-K17294426	clebopride	Dopamine receptor antagonist
379	19.32	cp	BRD-K78838262	austricine	Hypolipidemic
378	19.42	cp	BRD-K47693913	evoxine	Furoquinoline alkaloid
375	19.61	cp	BRD-A24122750	saclofen	GABA receptor antagonist
373	19.68	cp	BRD-A95939040	sertaconazole	Sterol demethylase inhibitor
369	20.14	cp	BRD-K00337317	NU-7441	DNA dependent protein kinase inhibitor
367	20.26	cp	BRD-A61858259	CAY-10415	Insulin sensitizer
364	20.37	cp	BRD-K38449220	seneciphylline	Cytochrome P450 inhibitor
363	20.48	cp	BRD-A20589515	dihydroxyphenylglycine	Glutamate receptor agonist
360	20.76	cp	BRD-K23913458	coumarin	Vitamin K antagonist
359	20.83	cp	BRD-K59522102	piperine	Monoamine oxidase inhibitor
356	21.09	cp	BRD-K03600606	catechin	Beta secretase inhibitor
355	21.14	cp	BRD-K07736136	VX-702	p38 MAPK inhibitor
354	21.23	cp	BRD-K41564320	purvalanol-b	Tyrosine kinase inhibitor
353	21.25	cp	BRD-K96119599	leucodin	Melanin inhibitor
351	21.73	cp	BRD-K11558771	droxinostat	HDAC inhibitor
347	21.84	cp	BRD-K55454768	TAS-301	Calcium-calmodulin dependent protein kinase inhibitor
346	21.96	cp	BRD-K39965020	doconexent	PPAR receptor agonist
344	22.03	cp	BRD-A74667430	etodolac	Cyclooxygenase inhibitor
342	22.26	cp	BRD-K54708045	nTZDpa	PPAR receptor agonist
340	22.36	cp	BRD-K22828899	TUL-XXI039	Serine/threonine kinase inhibitor
338	22.42	cp	BRD-A98378129	talniflumate	Cyclooxygenase inhibitor
339	22.42	cp	BRD-K98763141	niflumic-acid	Cyclooxygenase inhibitor
337	22.5	cp	BRD-K64052750	gefitinib	EGFR inhibitor
333	22.59	cp	BRD-K82746043	navitoclax	BCL inhibitor
332	22.73	cp	BRD-K81209512	AG-494	EGFR inhibitor
331	22.74	cp	BRD-A46393198	tetramisole	Immunostimulant
329	22.76	cp	BRD-K49404994	levetiracetam	Calcium channel blocker
328	22.81	cp	BRD-A87719232	naproxen	Cyclooxygenase inhibitor
327	22.86	cp	BRD-A75769826	SDM25N	Opioid receptor antagonist
326	22.87	cp	BRD-K17349619	HLI-373	MDM inhibitor
322	23.12	cp	BRD-K47679368	bromfenac	Cyclooxygenase inhibitor
321	23.25	cp	BRD-A65597028	RX-821002	Adrenergic receptor antagonist
318	23.53	cp	BRD-K74430258	1,2-dichlorobenzene	Hepatotoxicant
316	23.77	cp	BRD-A38749782	fludrocortisone	Glucocorticoid receptor agonist
315	23.85	cp	BRD-K26979635	NS-3694	Glutamate receptor antagonist
309	24.3	cp	BRD-K16621777	enobosarm	Androgen receptor modulator
302	24.82	cp	BRD-A43671941	oxprenolol	Adrenergic receptor antagonist
297	25.07	cp	BRD-K21350491	phenamil	TRPV antagonist
296	25.14	cp	BRD-K56558538	ambroxol	Sodium channel blocker
293	25.31	cp	BRD-K07265709	razoxane	Chelating agent
290	25.92	cp	BRD-K01649396	indatraline	Norepinephrine transporter inhibitor
288	26.03	cp	BRD-K72541103	JAK3-inhibitor-I	JAK inhibitor
285	26.2	cp	BRD-K35723520	darinaparsin	Apoptosis stimulant
283	26.34	cp	BRD-K62965247	tipifarnib-P2	farnesyltransferase inhibitor
282	26.46	cp	BRD-K86465814	HO-013	PPAR receptor agonist
281	26.47	cp	BRD-K66788707	fludarabine	DNA synthesis inhibitor
280	26.61	cp	BRD-K39944607	ochratoxin-a	Phenylalanyl tRNA synthetase inhibitor
279	26.73	cp	BRD-A30655177	LFM-A13	BTK inhibitor
278	26.76	cp	BRD-K89375097	pirenzepine	Acetylcholine receptor antagonist
272	27.3	cp	BRD-K46766488	S-14506	Serotonin receptor agonist
271	27.37	cp	BRD-K08640512	RS-100329	Adrenergic receptor antagonist
268	27.76	cp	BRD-A75479906	rimantadine	Antiviral
261	28.56	cp	BRD-K97118047	4,5,6,7-tetrabromobenzotriazole	Casein kinase inhibitor
257	28.93	cp	BRD-K01815685	indole	aryl hydrocarbon receptor agonist
256	29.29	cp	BRD-K14329163	BAY-K8644	Calcium channel activator
252	29.51	cp	BRD-A48809242	IB-MECA	Adenosine receptor agonist
246	30.06	cp	BRD-K57011718	UK-356618	Metalloproteinase inhibitor
244	30.16	cp	BRD-K52751261	TAK-715	p38 MAPK inhibitor
237	30.97	cp	BRD-K67831364	ZM-323881	VEGFR inhibitor
234	31.19	cp	BRD-K40742111	baeomycesic-acid	Lipoxygenase inhibitor
227	32.01	cp	BRD-K64890080	BI-2536	PLK inhibitor
226	32.05	cp	BRD-K61951118	FG-7142	GABA benzodiazepine site receptor inverse agonist
224	32.22	cp	BRD-A36318220	necrostatin-1	RIPK inhibitor
223	32.41	cp	BRD-K69837166	trap-101	Nociceptin/orphanin FQ (NOP) receptor antagonist
222	32.44	cp	BRD-A45499626	UBP-302	Glutamate receptor antagonist
220	32.53	cp	BRD-K87049188	fusaric-acid	Dopamine beta hydroxylase inhibitor
218	32.8	cp	BRD-A43930669	L-368899	Oxytocin receptor antagonist
216	33.15	cp	BRD-K37848908	ceforanide	Penicillin binding protein inhibitor
215	33.44	cp	BRD-K07996107	harpagoside	Acetylcholinesterase inhibitor
212	33.65	cp	BRD-A85025557	NCS-382	GABA receptor antagonist
211	33.83	cp	BRD-K09485525	GANT-61	GLI antagonist
206	34.33	cp	BRD-A84493640	atovaquone	Mitochondrial electron transport inhibitor
203	35.01	cp	BRD-K99447003	enalaprilat	ACE inhibitor
202	35.24	cp	BRD-A79314293	cephalosporanic-acid	Bacterial cell wall synthesis inhibitor
201	35.59	cp	BRD-K10177585	PSB-11	Adenosine receptor antagonist
200	35.63	cp	BRD-A03359064	ICI-89406	Adrenergic receptor antagonist
198	35.98	cp	BRD-A95096829	PNU-96415E	Dopamine receptor antagonist
194	36.28	cp	BRD-K51541829	RO-25-6981	Ionotropic glutamate receptor antagonist
193	36.3	cp	BRD-A04352665	maraviroc	CC chemokine receptor antagonist
191	36.51	cp	BRD-K68103045	CGS-20625	Benzodiazepine receptor agonist
189	36.53	cp	BRD-K96263742	GW-7647	PPAR receptor agonist
187	36.69	cp	BRD-K79930101	GW-583340	EGFR inhibitor
183	37.74	cp	BRD-K44876623	zolpidem	Benzodiazepine receptor agonist
177	38.28	cp	BRD-K43978949	PIT	Purinergic receptor antagonist
172	39.7	cp	BRD-K70487031	flupentixol	Dopamine receptor antagonist
171	39.73	cp	BRD-A04668240	CGP-52432	GABA receptor antagonist
166	40.77	cp	BRD-A28422058	L-689560	Glutamate receptor antagonist
165	40.8	cp	BRD-K49519144	LY-2140023	Glutamate receptor agonist
162	40.95	cp	BRD-A38898897	GW-311616	Leukocyte elastase inhibitor
161	41.3	cp	BRD-K95851186	CGP-13501	GABA receptor modulator
159	41.4	cp	BRD-K82091397	SB-239063	p38 MAPK inhibitor
157	41.46	cp	BRD-K50388907	fenofibrate	PPAR receptor agonist
156	41.51	cp	BRD-A20131130	2',5'-dideoxyadenosine	Adenylyl cyclase inhibitor
151	42.75	cp	BRD-K20285085	fostamatinib	SYK inhibitor
150	42.77	cp	BRD-K08589866	linsitinib	IGF-1 inhibitor
149	43.15	cp	BRD-K41170226	deoxycholic-acid	G protein-coupled receptor agonist
147	43.67	cp	BRD-A02710418	meptazinol	Opioid receptor agonist
145	44.01	cp	BRD-K63195589	tipifarnib	Farnesyltransferase inhibitor
144	44.13	cp	BRD-A16311756	profenamine	Butyrylcholinesterase inhibitor
142	44.76	cp	BRD-K53545112	CNQX	Glutamate receptor antagonist
141	45.4	cp	BRD-K32412559	morphothebaine	Adrenergic receptor antagonist
139	45.52	cp	BRD-A77118605	BML-ST330	Phospholipase inhibitor
137	46.05	cp	BRD-K63504947	semaxanib	VEGFR inhibitor
134	46.17	cp	BRD-A93424738	dexamethasone	Glucocorticoid receptor agonist
133	46.2	cp	BRD-K49890030	gavestinel	Glutamate receptor antagonist
132	46.21	cp	BRD-M64432851	sunitinib	FLT3 inhibitor
124	47.92	cp	BRD-K02607075	tubocurarine	Acetylcholine receptor antagonist
123	48.33	cp	BRD-K25905511	buddleoflavonoloside	Acetylcholinesterase inhibitor
121	48.55	cp	BRD-A43082555	loxoprofen	Cyclooxygenase inhibitor
119	49.22	cp	BRD-K19554809	MK-212	Serotonin receptor agonist
114	50.57	cp	BRD-K28453807	nitrocaramiphen	Cholinergic receptor antagonist
112	50.92	cp	BRD-K38003476	clocortolone	Glucocorticoid receptor agonist
110	51.1	cp	BRD-K77793136	hydroxyfasudil	Rho associated kinase inhibitor
108	51.32	cp	BRD-K31987754	oleylethanolamide	Cannabinoid receptor agonist
102	54.35	cp	BRD-K87158025	benzamil	Sodium channel blocker
101	54.37	cp	BRD-K05104363	PD-184352	MEK inhibitor
100	54.4	cp	BRD-K64857848	XMD-885	Leucine rich repeat kinase inhibitor
98	54.75	cp	BRD-K84639753	safinamide	Dopamine uptake inhibitor
94	56.24	cp	BRD-K89687904	PKCbeta-inhibitor	PKC inhibitor
89	56.87	cp	BRD-K52662033	lidocaine	Histamine receptor agonist
88	57.2	cp	BRD-A03623303	metoprolol	Adrenergic receptor antagonist
87	57.27	cp	BRD-K56450366	NSC-94258	Antineoplastic
85	57.83	cp	BRD-A13946108	sulindac	Cyclooxygenase inhibitor
84	57.95	cp	BRD-K13087974	4,5-dianilinophthalimide	EGFR inhibitor
80	59.29	cp	BRD-K94070024	depomedrol	Glucocorticoid receptor agonist
78	59.84	cp	BRD-K36927236	glibenclamide	Sulfonylurea
74	61.4	cp	BRD-A29901043	KIN001-127	ITK inhibitor
72	61.71	cp	BRD-A45664787	iloprost	Platelet aggregation inhibitor
67	63.88	cp	BRD-A62809825	thapsigargin	ATPase inhibitor
66	63.92	cp	BRD-K76617868	fasudil	Rho associated kinase inhibitor
65	63.96	cp	BRD-K19295594	gossypol	BCL inhibitor
63	64.22	cp	BRD-K78084463	W-12	Calmodulin antagonist
62	64.52	cp	BRD-K16554956	PTB1	AMPK activator
61	65.15	cp	BRD-K33483813	actarit	Interleukin receptor agonist
57	65.77	cp	BRD-K37814297	acepromazine	Dopamine receptor antagonist
55	66.78	cp	BRD-A80928489	1-monopalmitin	P-glycoprotein inhibitor
50	69.04	cp	BRD-K01902415	pirinixic-acid	PPAR receptor agonist
49	69.09	cp	BRD-K93325701	damnacanthal	SRC inhibitor
48	69.23	cp	BRD-K70330367	amantadine	Glutamate receptor antagonist
46	69.76	cp	BRD-A83937277	mephenytoin	Hydantoin antiepileptic
44	70.12	cp	BRD-K18905250	ST-91	Adrenergic receptor agonist
39	71.57	cp	BRD-K44497846	enalapril	ACE inhibitor
33	76.54	cp	BRD-K77625572	etomoxir	Carnitine palmitoyltransferase inhibitor
28	77.83	cp	BRD-K89152108	liothyronine	Thyroid hormone stimulant
24	79.18	cp	BRD-K43164539	cholic-acid	Bile acid
23	79.63	cp	BRD-K77998258	ganglioside	SRC activator
20	80.54	cp	BRD-K75478907	GS-39783	GABA receptor modulator
18	81.85	cp	BRD-K84566043	fenpiverinium	Acetylcholine receptor antagonist
16	82.06	cp	BRD-K81847782	scandenin	Plant compound with antimicrobial activity
