Rank	Score	Type	ID	Name	Description
7898	-5.13	cp	BRD-K98426715	tubacin	HDAC inhibitor
7899	-5.18	cp	BRD-K50388907	fenofibrate	PPAR receptor agonist
7903	-5.25	cp	BRD-U44618005	WH-4023	SRC inhibitor
7906	-5.32	cp	BRD-K96037667	norethindrone	Progesterone receptor agonist
7908	-5.38	cp	BRD-K28667793	pyrazinamide	Fatty acid synthase inhibitor
7909	-5.38	cp	BRD-A83937277	mephenytoin	Hydantoin antiepileptic
7914	-5.44	cp	BRD-A55369275	CGP-54626	GABA receptor antagonist
7915	-5.44	cp	BRD-A32161980	carbetocin	Oxytocin receptor agonist
7918	-5.49	cp	BRD-K08890269	CO-102862	Sodium channel blocker
7928	-5.78	cp	BRD-K32318651	acyclovir	DNA polymerase inhibitor
7930	-5.83	cp	BRD-K08589866	linsitinib	IGF-1 inhibitor
7931	-5.85	cp	BRD-A51393488	noscapine	Bradykinin receptor antagonist
7932	-5.85	cp	BRD-K66615216	moxifloxacin	Bacterial DNA gyrase inhibitor
7935	-5.92	cp	BRD-K05673000	dicloxacillin	Bacterial cell wall synthesis inhibitor
7936	-5.93	cp	BRD-K61401890	deguelin	NADH-ubiquinone oxidoreductase (Complex I) inhibitor
7939	-6	cp	BRD-A46186775	hydrocortisone	Glucocorticoid receptor agonist
7950	-6.24	cp	BRD-K67080878	milrinone	Phosphodiesterase inhibitor
7951	-6.27	cp	BRD-K63792901	arecaidine	Acetylcholine receptor agonist
7952	-6.28	cp	BRD-K61269089	daphnetin	Protein kinase inhibitor
7956	-6.38	cp	BRD-K08619838	tremorine	Acetylcholine receptor agonist
7961	-6.46	cp	BRD-K80451230	zamifenacin	Acetylcholine receptor antagonist
7963	-6.48	cp	BRD-K33226500	indinavir	HIV protease inhibitor
7968	-6.55	cp	BRD-K64935403	ebelactone-b	Lipase inhibitor
7969	-6.55	cp	BRD-K93645900	tadalafil	Phosphodiesterase inhibitor
7970	-6.72	cp	BRD-A07000685	hydrocortisone	Glucocorticoid receptor agonist
7971	-6.72	cp	BRD-K23913458	coumarin	Vitamin K antagonist
7974	-6.79	cp	BRD-K86434416	selegiline	Monoamine oxidase inhibitor
7975	-6.84	cp	BRD-K14329163	BAY-K8644	Calcium channel activator
7977	-6.84	cp	BRD-K62363391	dapsone	Bacterial antifolate
7978	-6.85	cp	BRD-A98431941	ephedrine	Adrenergic receptor agonist
7979	-6.86	cp	BRD-A65013509	oxybutynin	Acetylcholine receptor antagonist
7983	-6.91	cp	BRD-K55677650	CO-101244	Ionotropic glutamate receptor antagonist
7984	-6.91	cp	BRD-K94512704	spiramide	Dopamine receptor antagonist
7986	-7.01	cp	BRD-K26863634	BIX-01338	Histone lysine methyltransferase inhibitor
7991	-7.25	cp	BRD-K71926323	marbofloxacin	Bacterial DNA gyrase inhibitor
7992	-7.26	cp	BRD-K41564320	purvalanol-b	Tyrosine kinase inhibitor
7995	-7.29	cp	BRD-K54529596	captopril	ACE inhibitor
7998	-7.36	cp	BRD-K14643723	4-(2-Amino-ethyl)-benzenesulfonamide	carbonic anhydrase inhibitor
8007	-7.47	cp	BRD-K33193182	methylnorlichexanthone	Aurora kinase inhibitor
8009	-7.58	cp	BRD-A26845397	isamoltan	Adrenergic receptor antagonist
8015	-7.65	cp	BRD-K69690935	curcumin	Cyclooxygenase inhibitor
8017	-7.71	cp	BRD-A80383043	BRD-A80383043	Glutamate receptor agonist
8018	-7.79	cp	BRD-K37618799	MRS-1220	Adenosine receptor antagonist
8021	-7.85	cp	BRD-A83431637	resmethrin	Cytochrome P450 inhibitor
8022	-7.87	cp	BRD-A55393291	testosterone	Androgen receptor agonist
8023	-7.92	cp	BRD-K93188295	ARC-239	Adrenergic receptor antagonist
8032	-8.1	cp	BRD-A08877921	cephalotaxine	Protein synthesis inhibitor
8033	-8.11	cp	BRD-A37837077	cyclazosin	Adrenergic receptor antagonist
8034	-8.14	cp	BRD-K14696368	9-methyl-5H-6-thia-4,5-diaza-chrysene-6,6-dioxide	NFkB pathway inhibitor
8035	-8.14	cp	BRD-K82255054	propofol	GABA receptor agonist
8041	-8.2	cp	BRD-K00610438	altanserin	Serotonin receptor antagonist
8044	-8.32	cp	BRD-K85013741	auraptene	Nitric oxide production inhibitor
8048	-8.35	cp	BRD-A54236247	racephedrine	Adrenergic receptor agonist
8049	-8.41	cp	BRD-K77695569	tiabendazole	Angiogenesis inhibitor
8056	-8.77	cp	BRD-K70883034	nimetazepam	GABA receptor agonist
8060	-8.84	cp	BRD-M47937986	cefatrizine	Bacterial cell wall synthesis inhibitor
8061	-8.9	cp	BRD-K69763916	LY-341495	Glutamate receptor antagonist
8062	-9.01	cp	BRD-A82096673	KU-C103428N	CDC inhibitor
8067	-9.08	cp	BRD-A80793822	pemoline	Dopamine receptor agonist
8068	-9.09	cp	BRD-K12079898	PD-160170	Neuropeptide receptor antagonist
8070	-9.16	cp	BRD-K95885906	quercetagetin	PIM inhibitor
8071	-9.17	cp	BRD-A37776212	ICI-204448	Opioid receptor agonist
8074	-9.25	cp	BRD-K63343048	orlistat	Lipase inhibitor
8077	-9.3	cp	BRD-K67680372	CI-966	GAT inhibitor
8080	-9.32	cp	BRD-K79684402	RO-10-5824	Dopamine receptor agonist
8084	-9.41	cp	BRD-K18905250	ST-91	Adrenergic receptor agonist
8087	-9.44	cp	BRD-A62025033	temsirolimus	MTOR inhibitor
8090	-9.49	cp	BRD-K77793136	hydroxyfasudil	Rho associated kinase inhibitor
8093	-9.66	cp	BRD-K64310881	MW-STK33-3B	Potassium channel activator
8096	-9.94	cp	BRD-K55748775	SCH-28080	ATPase inhibitor
8098	-9.98	cp	BRD-A18043272	phensuximide	Succinimide antiepileptic
8099	-10.01	cp	BRD-A48570745	ivermectin	GABA receptor agonist
8101	-10.12	cp	BRD-A38747044	KU-14R	Imidazoline receptor ligand
8109	-10.31	cp	BRD-K51066026	aminoindazole	Ionophore
8115	-10.68	cp	BRD-K88568253	iproniazid	Monoamine oxidase inhibitor
8117	-10.75	cp	BRD-A15131297	benazepril	ACE inhibitor
8119	-10.85	cp	BRD-K65503129	HSP90-inhibitor	HSP inhibitor
8120	-10.99	cp	BRD-A85025557	NCS-382	GABA receptor antagonist
8124	-11.31	cp	BRD-K81418486	vorinostat	HDAC inhibitor
8125	-11.43	cp	BRD-K29178788	dictamnine	Furoquinoline alkaloid
8126	-11.45	cp	BRD-K46742498	alosetron	Serotonin receptor antagonist
8127	-11.52	cp	BRD-A23072235	pheniramine	Histamine receptor antagonist
8131	-11.67	cp	BRD-A20126139	medrysone	Glucocorticoid receptor agonist
8134	-11.74	cp	BRD-K97056771	HY-11007	BCR-ABL kinase inhibitor
8136	-11.93	cp	BRD-K89162000	tandutinib	FLT3 inhibitor
8137	-11.97	cp	BRD-K02953697	naringin	Cytochrome P450 inhibitor
8141	-12.16	cp	BRD-K23369905	oxiconazole	Bacterial cell wall synthesis inhibitor
8143	-12.19	cp	BRD-K99451608	lopinavir	HIV protease inhibitor
8148	-12.54	cp	BRD-K31054881	BMY-7378	Adrenergic receptor antagonist
8155	-12.89	cp	BRD-K50018155	RS-67506	Serotonin receptor partial agonist
8161	-13.16	cp	BRD-K55703048	latrepirdine	Glutamate receptor antagonist
8167	-13.4	cp	BRD-K74236984	UNC-0321	Histone lysine methyltransferase inhibitor
8169	-13.46	cp	BRD-A25687296	emetine	Protein synthesis inhibitor
8171	-13.62	cp	BRD-K34098590	tienilic-acid	Sodium/potassium/chloride transporter inhibitor
8176	-13.97	cp	BRD-A41995253	brucine	Glycine receptor antagonist
8177	-14	cp	BRD-A70514680	articaine	Local anesthetic
8178	-14.02	cp	BRD-K29173907	isoflupredone	Glucocorticoid receptor agonist
8185	-14.7	cp	BRD-K35687265	ON-01910	PLK inhibitor
8190	-15.08	cp	BRD-K61737877	VEGF-receptor-2-kinase-inhibitor-IV	VEGFR inhibitor
8191	-15.08	cp	BRD-K16195444	oxymetazoline	Adrenergic receptor agonist
8194	-15.22	cp	BRD-K66019333	oxantel	Anthelmintic
8197	-15.37	cp	BRD-A58157837	butabindide	Tripeptidyl peptidase inhibitor
8207	-16.15	cp	BRD-A03623303	metoprolol	Adrenergic receptor antagonist
8208	-16.17	cp	BRD-A29437505	RWJ-21757	TLR agonist
8214	-16.37	cp	BRD-K88741031	methyl-2,5-dihydroxycinnamate	EGFR inhibitor
8215	-16.48	cp	BRD-K94353609	fluocinolone	Glucocorticoid receptor agonist
8218	-16.58	cp	BRD-A23290232	westcort	Glucocorticoid receptor agonist
8220	-16.64	cp	BRD-A67373739	AICA-ribonucleotide	AMPK activator
8230	-17.32	cp	BRD-A84493640	atovaquone	Mitochondrial electron transport inhibitor
8234	-17.56	cp	BRD-K96720755	relcovaptan	Vasopressin receptor antagonist
8239	-18.13	cp	BRD-A79237180	ascorbic-acid	Antioxidant
8243	-18.42	cp	BRD-K28863208	PNU-282987	Cholinergic receptor agonist
8245	-18.57	cp	BRD-K86727142	embelin	HCV inhibitor
8247	-18.63	cp	BRD-K30197592	5-methoxytryptamine	Serotonin receptor agonist
8250	-18.8	cp	BRD-K40175214	torin-1	MTOR inhibitor
8253	-19.04	cp	BRD-K85242180	beta-CCP	Indoleamine 2,3-dioxygenase inhibitor
8257	-19.18	cp	BRD-K53959060	indirubin	CDK inhibitor
8260	-19.48	cp	BRD-K67847053	guanabenz	Adrenergic receptor agonist
8264	-19.95	cp	BRD-K68095457	palmitoylethanolamide	Cannabinoid receptor agonist
8267	-20.58	cp	BRD-K59753853	MDL-29951	Glutamate receptor antagonist
8269	-20.65	cp	BRD-K50417881	eticlopride	Dopamine receptor antagonist
8271	-20.76	cp	BRD-K81847782	scandenin	Plant compound with antimicrobial activity
8273	-20.95	cp	BRD-K36862742	hydroflumethiazide	Sodium/potassium/chloride transporter inhibitor
8279	-21.71	cp	BRD-K13642330	cosmosiin	Cytochrome P450 inhibitor
8284	-22.48	cp	BRD-A01787639	naftopidil	Adrenergic receptor antagonist
8285	-22.5	cp	BRD-A39255369	DCPIB	Chloride channel blocker
8287	-22.8	cp	BRD-K31843556	T-0070907	PPAR receptor antagonist
8289	-22.92	cp	BRD-A84389633	tropanyl-3,5-dimethylbenzoate	Serotonin receptor antagonist
8292	-23.34	cp	BRD-A23637604	oxymetholone	Androgen receptor agonist
8293	-23.36	cp	BRD-K66876909	linezolid	Bacterial 50S ribosomal subunit inhibitor
8294	-23.4	cp	BRD-A54490543	pirlindole	Monoamine oxidase inhibitor
8299	-23.81	cp	BRD-K21971034	OM-137	Aurora kinase inhibitor
8300	-23.87	cp	BRD-K70281171	U-99194	Dopamine receptor antagonist
8301	-24	cp	BRD-A43150328	penicillic-acid	other antibiotic
8309	-24.8	cp	BRD-K25186396	tangeritin	Cell cycle inhibitor
8313	-25.33	cp	BRD-K40578143	GR-79236	Adenosine receptor agonist
8316	-25.58	cp	BRD-K64835161	BRD-K64835161	-666
8321	-25.89	cp	BRD-K45252063	clofibrate	PPAR receptor agonist
8322	-25.95	cp	BRD-K73391359	quinisocaine	Local anesthetic
8327	-26.34	cp	BRD-A17065207	brefeldin-a	Protein synthesis inhibitor
8329	-26.54	cp	BRD-K94294671	OSI-027	MTOR inhibitor
8333	-26.95	cp	BRD-K46068882	eugenitol	Bacterial quorum sensing inhibitor
8334	-27.05	cp	BRD-K67566344	KU-0063794	MTOR inhibitor
8336	-27.28	cp	BRD-K13927029	retinol	Retinoid receptor ligand
8338	-27.34	cp	BRD-K56596464	QX-314	Sodium channel blocker
8348	-28.4	cp	BRD-A69917777	aminopentamide	Acetylcholine receptor antagonist
8349	-28.72	cp	BRD-K77133231	PD-169316	p38 MAPK inhibitor
8352	-29.19	cp	BRD-K28428262	brivanib	FGFR inhibitor
8355	-29.88	cp	BRD-K12867552	THM-I-94	HDAC inhibitor
8356	-29.9	cp	BRD-A48720949	testosterone	androgen receptor agonist
8359	-30.08	cp	BRD-K01648091	LE-300	Dopamine receptor antagonist
8362	-30.63	cp	BRD-K74141488	naftifine	Fungal squalene epoxidase inhibitor
8365	-30.78	cp	BRD-U33728988	QL-X-138	MTOR inhibitor
8376	-31.75	cp	BRD-K35240538	methylprednisolone	Glucocorticoid receptor agonist
8380	-32.45	cp	BRD-A16700644	isoxsuprine	Adrenergic receptor agonist
8381	-32.64	cp	BRD-A98702003	carbenoxolone	11-beta-HSD1 inhibitor
8384	-33.12	cp	BRD-K67506692	tyrphostin-AG-126	ERK1 and ERK2 phosphorylation inhibitor
8386	-33.49	cp	BRD-A82238138	budesonide	Glucocorticoid receptor agonist
8387	-33.58	cp	BRD-K08703257	3-amino-benzamide	PARP inhibitor
8388	-33.62	cp	BRD-K68174511	torin-2	MTOR inhibitor
8404	-36.51	cp	BRD-K59331372	SB-366791	TRPV antagonist
8407	-36.93	cp	BRD-K92428232	GSK-461364	PLK inhibitor
8414	-37.92	cp	BRD-K84895041	BMY-45778	IP1 prostacyclin receptor agonist
8416	-37.97	cp	BRD-K11742128	triprolidine	Histamine receptor antagonist
8424	-38.92	cp	BRD-K12002134	megestrol	progesterone receptor agonist
8428	-39.48	cp	BRD-K74913225	brinzolamide	Carbonic anhydrase inhibitor
8430	-40.33	cp	BRD-K41170226	deoxycholic-acid	G protein-coupled receptor agonist
8432	-40.65	cp	BRD-K64785675	TG100-115	-666
8436	-41.76	cp	BRD-K19416115	sitagliptin	Dipeptidyl peptidase inhibitor
8438	-42.59	cp	BRD-K69840642	ISOX	HDAC inhibitor
8444	-45.77	cp	BRD-K39733634	L-161982	Prostanoid receptor antagonist
8445	-45.81	cp	BRD-K04170657	psoromic-acid	Ras GTPase inhibitor
8448	-47.67	cp	BRD-A62890442	3-methyl-GABA	GABA aminotransferase activator
8449	-47.69	cp	BRD-A94543220	bifonazole	Sterol demethylase inhibitor
8451	-47.87	cp	BRD-K08556791	ethoprop	Acetylcholinesterase inhibitor
8452	-48.91	cp	BRD-K30677119	PP-30	RAF inhibitor
8453	-48.94	cp	BRD-A99833829	bethanechol	Acetylcholine receptor agonist
8454	-49.49	cp	BRD-K11853856	PJ-34	PARP inhibitor
8457	-50.34	cp	BRD-K53561341	KIN001-220	Aurora kinase inhibitor
8460	-51.37	cp	BRD-K36529613	PU-H71	HSP inhibitor
8463	-52	cp	BRD-K56064827	EI-273	PKC inhibitor
8473	-55.49	cp	BRD-K94080537	diethyltoluamide	DEET activator of fly antenna ionotropic receptor IR40a
8478	-57.34	cp	BRD-A26002865	verrucarin-a	Protein synthesis inhibitor
8494	-62.23	cp	BRD-A79314293	cephalosporanic-acid	Bacterial cell wall synthesis inhibitor
8495	-62.9	cp	BRD-K87024524	phenelzine	Monoamine oxidase inhibitor
8498	-64.2	cp	BRD-K69932463	AZD-8055	MTOR inhibitor
8504	-66.22	cp	BRD-M30523314	vinorelbine	Tubulin inhibitor
8506	-67.03	cp	BRD-K97330509	SRC-kinase-inhibitor-II	SRC inhibitor
8508	-68.56	cp	BRD-K09635134	l-erythro-MAPP	negative control for D-erythro-MAPP
8509	-68.81	cp	BRD-A62184259	cycloheximide	Protein synthesis inhibitor
8514	-70.78	cp	BRD-K03406345	azacitidine	DNA methyltransferase inhibitor
8524	-75.75	cp	BRD-M64432851	sunitinib	FLT3 inhibitor
8527	-78.05	cp	BRD-K40782193	QX-222	Sodium channel blocker
8531	-81.79	cp	BRD-K56343971	vemurafenib	RAF inhibitor
8537	-85.02	cp	BRD-K17349619	HLI-373	MDM inhibitor
8542	-86.73	cp	BRD-K99696746	fatostatin	SREBP inhibitor
8547	-90.25	cp	BRD-K81128206	edrophonium	Acetylcholinesterase inhibitor
8551	-94.74	cp	BRD-K86003836	flubendazole	Tubulin inhibitor
